Neighborhood,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
Pelham - Throgs Neck,2018,1,2288,-6.497752349816101
Pelham - Throgs Neck,2018,2,2248,-1.7482517482517483
Pelham - Throgs Neck,2018,3,1993,-11.34341637010676
Pelham - Throgs Neck,2019,0,2082,4.465629703963874
Pelham - Throgs Neck,2019,1,1979,-4.9471661863592695
Pelham - Throgs Neck,2019,2,1913,-3.335017685699848
Pelham - Throgs Neck,2019,3,1671,-12.650287506534239
Pelham - Throgs Neck,2020,0,1573,-5.8647516457211255
Pelham - Throgs Neck,2020,1,1014,-35.53719008264463
Pelham - Throgs Neck,2020,2,1332,31.360946745562128
Pelham - Throgs Neck,2020,3,2309,73.34834834834835
Pelham - Throgs Neck,2021,0,1404,-39.19445647466436
Pelham - Throgs Neck,2021,1,1238,-11.823361823361823
Pelham - Throgs Neck,2021,2,1511,22.051696284329562
Pelham - Throgs Neck,2021,3,1556,2.9781601588352085
Pelham - Throgs Neck,2022,0,1804,15.938303341902312
Pelham - Throgs Neck,2022,1,1908,5.764966740576496
Pelham - Throgs Neck,2022,2,1836,-3.7735849056603774
Pelham - Throgs Neck,2022,3,1884,2.6143790849673203
Pelham - Throgs Neck,2023,0,2220,17.8343949044586
Pelham - Throgs Neck,2023,1,2331,5.0
Port Richmond,2006,0,632,
Port Richmond,2006,1,693,9.651898734177216
Port Richmond,2006,2,725,4.617604617604617
Port Richmond,2006,3,589,-18.758620689655174
Port Richmond,2007,0,625,6.112054329371817
Port Richmond,2007,1,647,3.52
Port Richmond,2007,2,781,20.71097372488408
Port Richmond,2007,3,698,-10.627400768245838
Port Richmond,2008,0,941,34.81375358166189
Port Richmond,2008,1,856,-9.032943676939425
Port Richmond,2008,2,904,5.607476635514018
Port Richmond,2008,3,677,-25.110619469026545
Port Richmond,2009,0,818,20.82717872968981
Port Richmond,2009,1,722,-11.7359413202934
Port Richmond,2009,2,818,13.29639889196676
Port Richmond,2009,3,859,5.012224938875306
Port Richmond,2010,0,791,-7.916181606519208
Port Richmond,2010,1,809,2.275600505689001
Port Richmond,2010,2,802,-0.865265760197775
Port Richmond,2010,3,702,-12.468827930174564
Port Richmond,2011,0,862,22.79202279202279
Port Richmond,2011,1,872,1.160092807424594
Port Richmond,2011,2,788,-9.63302752293578
Port Richmond,2011,3,772,-2.030456852791878
Port Richmond,2012,0,911,18.00518134715026
Port Richmond,2012,1,724,-20.52689352360044
Port Richmond,2012,2,745,2.9005524861878453
Port Richmond,2012,3,555,-25.503355704697988
Port Richmond,2013,0,571,2.8828828828828827
Port Richmond,2013,1,770,34.85113835376533
Port Richmond,2013,2,857,11.298701298701298
Port Richmond,2013,3,957,11.668611435239207
Port Richmond,2014,0,1107,15.673981191222571
Port Richmond,2014,1,1148,3.7037037037037033
Port Richmond,2014,2,977,-14.895470383275262
Port Richmond,2014,3,763,-21.903787103377688
Port Richmond,2015,0,838,9.82961992136304
Port Richmond,2015,1,763,-8.949880668257757
Port Richmond,2015,2,855,12.057667103538664
Port Richmond,2015,3,805,-5.847953216374268
Port Richmond,2016,0,843,4.720496894409938
Port Richmond,2016,1,893,5.931198102016608
Port Richmond,2016,2,817,-8.51063829787234
Port Richmond,2016,3,689,-15.66707466340269
Port Richmond,2017,0,737,6.966618287373004
Port Richmond,2017,1,832,12.890094979647218
Port Richmond,2017,2,689,-17.1875
Port Richmond,2017,3,613,-11.030478955007258
Port Richmond,2018,0,631,2.936378466557912
Port Richmond,2018,1,607,-3.8034865293185423
Port Richmond,2018,2,670,10.378912685337728
Port Richmond,2018,3,635,-5.223880597014925
Port Richmond,2019,0,637,0.31496062992125984
Port Richmond,2019,1,575,-9.733124018838305
Port Richmond,2019,2,539,-6.260869565217392
Port Richmond,2019,3,551,2.2263450834879404
Port Richmond,2020,0,510,-7.441016333938294
Port Richmond,2020,1,373,-26.862745098039216
Port Richmond,2020,2,422,13.136729222520108
Port Richmond,2020,3,607,43.838862559241704
Port Richmond,2021,0,505,-16.80395387149918
Port Richmond,2021,1,511,1.188118811881188
Port Richmond,2021,2,520,1.761252446183953
Port Richmond,2021,3,467,-10.192307692307692
Port Richmond,2022,0,459,-1.7130620985010707
Port Richmond,2022,1,652,42.0479302832244
Port Richmond,2022,2,497,-23.773006134969325
Port Richmond,2022,3,511,2.8169014084507045
Port Richmond,2023,0,505,-1.1741682974559686
Port Richmond,2023,1,583,15.445544554455445
Ridgewood - Forest Hills,2006,0,1542,
Ridgewood - Forest Hills,2006,1,1378,-10.635538261997405
Ridgewood - Forest Hills,2006,2,1450,5.2249637155297535
Ridgewood - Forest Hills,2006,3,1398,-3.5862068965517238
Ridgewood - Forest Hills,2007,0,1408,0.7153075822603719
Ridgewood - Forest Hills,2007,1,1371,-2.627840909090909
Ridgewood - Forest Hills,2007,2,1412,2.9905178701677606
Ridgewood - Forest Hills,2007,3,1245,-11.827195467422097
Ridgewood - Forest Hills,2008,0,1488,19.518072289156628
Ridgewood - Forest Hills,2008,1,1443,-3.024193548387097
Ridgewood - Forest Hills,2008,2,1392,-3.5343035343035343
Ridgewood - Forest Hills,2008,3,1411,1.3649425287356323
Ridgewood - Forest Hills,2009,0,1708,21.048901488306164
Ridgewood - Forest Hills,2009,1,1756,2.810304449648712
Ridgewood - Forest Hills,2009,2,1596,-9.111617312072893
Ridgewood - Forest Hills,2009,3,1508,-5.513784461152882
Ridgewood - Forest Hills,2010,0,1893,25.53050397877984
Ridgewood - Forest Hills,2010,1,1840,-2.7997886951928157
Ridgewood - Forest Hills,2010,2,1668,-9.347826086956522
Ridgewood - Forest Hills,2010,3,1749,4.856115107913669
Ridgewood - Forest Hills,2011,0,1801,2.9731275014293885
Ridgewood - Forest Hills,2011,1,1846,2.498611882287618
Ridgewood - Forest Hills,2011,2,1531,-17.06392199349946
Ridgewood - Forest Hills,2011,3,1592,3.9843239712606136
Ridgewood - Forest Hills,2012,0,1885,18.40452261306533
Ridgewood - Forest Hills,2012,1,1660,-11.936339522546419
Ridgewood - Forest Hills,2012,2,1687,1.6265060240963853
Ridgewood - Forest Hills,2012,3,1485,-11.973918197984588
Ridgewood - Forest Hills,2013,0,1844,24.175084175084173
Ridgewood - Forest Hills,2013,1,1760,-4.55531453362256
Ridgewood - Forest Hills,2013,2,1641,-6.761363636363636
Ridgewood - Forest Hills,2013,3,1609,-1.9500304692260817
Ridgewood - Forest Hills,2014,0,1630,1.305158483530143
Ridgewood - Forest Hills,2014,1,1695,3.9877300613496933
Ridgewood - Forest Hills,2014,2,1746,3.0088495575221237
Ridgewood - Forest Hills,2014,3,1494,-14.432989690721648
Ridgewood - Forest Hills,2015,0,1340,-10.307898259705489
Ridgewood - Forest Hills,2015,1,1378,2.8358208955223883
Ridgewood - Forest Hills,2015,2,1414,2.6124818577648767
Ridgewood - Forest Hills,2015,3,1241,-12.234794908062236
Ridgewood - Forest Hills,2016,0,1231,-0.8058017727639
Ridgewood - Forest Hills,2016,1,1260,2.3558082859463854
Ridgewood - Forest Hills,2016,2,1112,-11.746031746031745
Ridgewood - Forest Hills,2016,3,1091,-1.8884892086330936
Ridgewood - Forest Hills,2017,0,1069,-2.016498625114574
Ridgewood - Forest Hills,2017,1,1133,5.9869036482694105
Ridgewood - Forest Hills,2017,2,1088,-3.971756398940865
Ridgewood - Forest Hills,2017,3,1109,1.9301470588235294
Ridgewood - Forest Hills,2018,0,1124,1.3525698827772767
Ridgewood - Forest Hills,2018,1,1061,-5.604982206405694
Ridgewood - Forest Hills,2018,2,972,-8.388312912346843
Ridgewood - Forest Hills,2018,3,1059,8.950617283950617
Ridgewood - Forest Hills,2019,0,1056,-0.28328611898017
Ridgewood - Forest Hills,2019,1,892,-15.530303030303031
Ridgewood - Forest Hills,2019,2,939,5.2690582959641254
Ridgewood - Forest Hills,2019,3,805,-14.270500532481364
Ridgewood - Forest Hills,2020,0,830,3.1055900621118013
Ridgewood - Forest Hills,2020,1,548,-33.97590361445783
Ridgewood - Forest Hills,2020,2,555,1.2773722627737227
Ridgewood - Forest Hills,2020,3,854,53.873873873873876
Ridgewood - Forest Hills,2021,0,795,-6.908665105386416
Ridgewood - Forest Hills,2021,1,644,-18.9937106918239
Ridgewood - Forest Hills,2021,2,745,15.683229813664596
Ridgewood - Forest Hills,2021,3,725,-2.684563758389262
Ridgewood - Forest Hills,2022,0,441,-39.17241379310345
Ridgewood - Forest Hills,2022,1,563,27.66439909297052
Ridgewood - Forest Hills,2022,2,683,21.314387211367674
Ridgewood - Forest Hills,2022,3,754,10.395314787701318
Ridgewood - Forest Hills,2023,0,921,22.148541114058357
Ridgewood - Forest Hills,2023,1,783,-14.983713355048861
Rockaway,2006,0,1236,
Rockaway,2006,1,1262,2.103559870550162
Rockaway,2006,2,1430,13.312202852614895
Rockaway,2006,3,1232,-13.846153846153847
Rockaway,2007,0,1445,17.28896103896104
Rockaway,2007,1,1413,-2.214532871972318
Rockaway,2007,2,1353,-4.246284501061571
Rockaway,2007,3,1176,-13.082039911308204
Rockaway,2008,0,1225,4.166666666666666
Rockaway,2008,1,1753,43.10204081632653
Rockaway,2008,2,1508,-13.976041072447234
Rockaway,2008,3,1287,-14.655172413793101
Rockaway,2009,0,1296,0.6993006993006993
Rockaway,2009,1,1655,27.700617283950617
Rockaway,2009,2,1605,-3.0211480362537766
Rockaway,2009,3,1280,-20.24922118380062
Rockaway,2010,0,1476,15.312500000000002
Rockaway,2010,1,1573,6.571815718157181
Rockaway,2010,2,1474,-6.293706293706294
Rockaway,2010,3,1262,-14.382632293080055
Rockaway,2011,0,1295,2.6148969889064975
Rockaway,2011,1,1585,22.393822393822393
Rockaway,2011,2,1423,-10.220820189274447
Rockaway,2011,3,1282,-9.908643710470837
Rockaway,2012,0,1484,15.756630265210608
Rockaway,2012,1,1526,2.8301886792452833
Rockaway,2012,2,1259,-17.49672346002621
Rockaway,2012,3,839,-33.35980937251787
Rockaway,2013,0,1136,35.39928486293206
Rockaway,2013,1,1435,26.320422535211268
Rockaway,2013,2,1431,-0.2787456445993031
Rockaway,2013,3,1449,1.257861635220126
Rockaway,2014,0,1664,14.837819185645273
Rockaway,2014,1,1838,10.45673076923077
Rockaway,2014,2,1772,-3.5908596300326447
Rockaway,2014,3,1289,-27.257336343115124
Rockaway,2015,0,1272,-1.3188518231186968
Rockaway,2015,1,1343,5.581761006289308
Rockaway,2015,2,1474,9.75428145941921
Rockaway,2015,3,1162,-21.166892808683855
Rockaway,2016,0,1258,8.261617900172118
Rockaway,2016,1,1414,12.400635930047695
Rockaway,2016,2,1183,-16.33663366336634
Rockaway,2016,3,1192,0.760777683854607
Rockaway,2017,0,1184,-0.6711409395973155
Rockaway,2017,1,1203,1.6047297297297296
Rockaway,2017,2,1108,-7.896924355777224
Rockaway,2017,3,1117,0.8122743682310468
Rockaway,2018,0,1101,-1.432408236347359
Rockaway,2018,1,1026,-6.811989100817439
Rockaway,2018,2,998,-2.729044834307992
Rockaway,2018,3,917,-8.11623246492986
Rockaway,2019,0,962,4.907306434023991
Rockaway,2019,1,887,-7.796257796257796
Rockaway,2019,2,945,6.538895152198422
Rockaway,2019,3,778,-17.67195767195767
Rockaway,2020,0,793,1.9280205655526992
Rockaway,2020,1,478,-39.722572509457756
Rockaway,2020,2,416,-12.97071129707113
Rockaway,2020,3,324,-22.115384615384613
Rockaway,2021,0,614,89.50617283950618
Rockaway,2021,1,518,-15.63517915309446
Rockaway,2021,2,585,12.934362934362934
Rockaway,2021,3,621,6.153846153846154
Rockaway,2022,0,583,-6.119162640901772
Rockaway,2022,1,709,21.612349914236706
Rockaway,2022,2,747,5.359661495063469
Rockaway,2022,3,778,4.149933065595716
Rockaway,2023,0,710,-8.740359897172237
Rockaway,2023,1,734,3.3802816901408446
South Beach - Tottenville,2006,0,781,
South Beach - Tottenville,2006,1,869,11.267605633802818
South Beach - Tottenville,2006,2,830,-4.487917146144994
South Beach - Tottenville,2006,3,738,-11.08433734939759
South Beach - Tottenville,2007,0,749,1.4905149051490514
South Beach - Tottenville,2007,1,729,-2.67022696929239
South Beach - Tottenville,2007,2,723,-0.823045267489712
South Beach - Tottenville,2007,3,764,5.670816044260028
South Beach - Tottenville,2008,0,1007,31.80628272251309
South Beach - Tottenville,2008,1,965,-4.1708043694141015
South Beach - Tottenville,2008,2,859,-10.984455958549223
South Beach - Tottenville,2008,3,870,1.2805587892898718
South Beach - Tottenville,2009,0,847,-2.6436781609195403
South Beach - Tottenville,2009,1,856,1.062573789846517
South Beach - Tottenville,2009,2,856,0.0
South Beach - Tottenville,2009,3,837,-2.219626168224299
South Beach - Tottenville,2010,0,820,-2.031063321385902
South Beach - Tottenville,2010,1,928,13.170731707317074
South Beach - Tottenville,2010,2,829,-10.668103448275861
South Beach - Tottenville,2010,3,750,-9.529553679131483
South Beach - Tottenville,2011,0,801,6.800000000000001
South Beach - Tottenville,2011,1,1008,25.842696629213485
South Beach - Tottenville,2011,2,842,-16.46825396825397
South Beach - Tottenville,2011,3,732,-13.064133016627078
South Beach - Tottenville,2012,0,888,21.311475409836063
South Beach - Tottenville,2012,1,832,-6.306306306306306
South Beach - Tottenville,2012,2,861,3.4855769230769234
South Beach - Tottenville,2012,3,772,-10.336817653890824
South Beach - Tottenville,2013,0,789,2.2020725388601035
South Beach - Tottenville,2013,1,846,7.224334600760455
South Beach - Tottenville,2013,2,880,4.0189125295508275
South Beach - Tottenville,2013,3,750,-14.772727272727273
South Beach - Tottenville,2014,0,776,3.4666666666666663
South Beach - Tottenville,2014,1,811,4.510309278350515
South Beach - Tottenville,2014,2,813,0.2466091245376079
South Beach - Tottenville,2014,3,697,-14.268142681426815
South Beach - Tottenville,2015,0,666,-4.447632711621234
South Beach - Tottenville,2015,1,662,-0.6006006006006006
South Beach - Tottenville,2015,2,717,8.308157099697885
South Beach - Tottenville,2015,3,655,-8.647140864714087
South Beach - Tottenville,2016,0,710,8.396946564885496
South Beach - Tottenville,2016,1,882,24.225352112676056
South Beach - Tottenville,2016,2,730,-17.233560090702948
South Beach - Tottenville,2016,3,711,-2.6027397260273974
South Beach - Tottenville,2017,0,756,6.329113924050633
South Beach - Tottenville,2017,1,790,4.497354497354497
South Beach - Tottenville,2017,2,719,-8.987341772151899
South Beach - Tottenville,2017,3,687,-4.450625869262865
South Beach - Tottenville,2018,0,736,7.132459970887918
South Beach - Tottenville,2018,1,572,-22.282608695652172
South Beach - Tottenville,2018,2,634,10.839160839160838
South Beach - Tottenville,2018,3,607,-4.2586750788643535
South Beach - Tottenville,2019,0,638,5.107084019769357
South Beach - Tottenville,2019,1,630,-1.2539184952978055
South Beach - Tottenville,2019,2,566,-10.158730158730158
South Beach - Tottenville,2019,3,454,-19.78798586572438
South Beach - Tottenville,2020,0,503,10.79295154185022
South Beach - Tottenville,2020,1,310,-38.36978131212724
South Beach - Tottenville,2020,2,281,-9.35483870967742
South Beach - Tottenville,2020,3,393,39.8576512455516
South Beach - Tottenville,2021,0,425,8.142493638676845
South Beach - Tottenville,2021,1,383,-9.88235294117647
South Beach - Tottenville,2021,2,431,12.532637075718014
South Beach - Tottenville,2021,3,400,-7.192575406032482
South Beach - Tottenville,2022,0,305,-23.75
South Beach - Tottenville,2022,1,405,32.78688524590164
South Beach - Tottenville,2022,2,446,10.123456790123457
South Beach - Tottenville,2022,3,487,9.192825112107624
South Beach - Tottenville,2023,0,552,13.347022587268995
South Beach - Tottenville,2023,1,514,-6.884057971014493
Southeast Queens,2006,0,1353,
Southeast Queens,2006,1,1213,-10.347376201034738
Southeast Queens,2006,2,1215,0.16488046166529266
Southeast Queens,2006,3,1132,-6.831275720164609
Southeast Queens,2007,0,1086,-4.063604240282685
Southeast Queens,2007,1,1141,5.064456721915286
Southeast Queens,2007,2,1209,5.959684487291849
Southeast Queens,2007,3,1058,-12.48966087675765
Southeast Queens,2008,0,1057,-0.0945179584120983
Southeast Queens,2008,1,1012,-4.257332071901608
Southeast Queens,2008,2,988,-2.371541501976284
Southeast Queens,2008,3,1021,3.340080971659919
Southeast Queens,2009,0,1313,28.599412340842314
Southeast Queens,2009,1,1171,-10.814927646610816
Southeast Queens,2009,2,1117,-4.611443210930828
Southeast Queens,2009,3,1122,0.4476275738585497
Southeast Queens,2010,0,1278,13.903743315508022
Southeast Queens,2010,1,1303,1.9561815336463224
Southeast Queens,2010,2,1039,-20.260936300844207
Southeast Queens,2010,3,1035,-0.384985563041386
Southeast Queens,2011,0,1163,12.367149758454106
Southeast Queens,2011,1,1149,-1.2037833190025795
Southeast Queens,2011,2,1225,6.614447345517842
Southeast Queens,2011,3,1221,-0.326530612244898
Southeast Queens,2012,0,1412,15.642915642915641
Southeast Queens,2012,1,1148,-18.69688385269122
Southeast Queens,2012,2,1012,-11.846689895470384
Southeast Queens,2012,3,982,-2.9644268774703555
Southeast Queens,2013,0,1315,33.91038696537678
Southeast Queens,2013,1,1421,8.060836501901141
Southeast Queens,2013,2,1281,-9.852216748768473
Southeast Queens,2013,3,1246,-2.73224043715847
Southeast Queens,2014,0,1301,4.414125200642054
Southeast Queens,2014,1,1330,2.2290545734050733
Southeast Queens,2014,2,1236,-7.067669172932331
Southeast Queens,2014,3,1155,-6.553398058252427
Southeast Queens,2015,0,1028,-10.995670995670997
Southeast Queens,2015,1,964,-6.22568093385214
Southeast Queens,2015,2,1066,10.58091286307054
Southeast Queens,2015,3,905,-15.103189493433398
Southeast Queens,2016,0,1085,19.88950276243094
Southeast Queens,2016,1,1023,-5.714285714285714
Southeast Queens,2016,2,908,-11.241446725317692
Southeast Queens,2016,3,986,8.590308370044053
Southeast Queens,2017,0,1066,8.113590263691684
Southeast Queens,2017,1,985,-7.598499061913697
Southeast Queens,2017,2,1010,2.5380710659898478
Southeast Queens,2017,3,904,-10.495049504950495
Southeast Queens,2018,0,918,1.5486725663716814
Southeast Queens,2018,1,841,-8.387799564270153
Southeast Queens,2018,2,840,-0.11890606420927466
Southeast Queens,2018,3,755,-10.119047619047619
Southeast Queens,2019,0,802,6.225165562913907
Southeast Queens,2019,1,742,-7.4812967581047385
Southeast Queens,2019,2,723,-2.560646900269542
Southeast Queens,2019,3,594,-17.842323651452283
Southeast Queens,2020,0,639,7.575757575757576
Southeast Queens,2020,1,386,-39.593114241001565
Southeast Queens,2020,2,407,5.4404145077720205
Southeast Queens,2020,3,163,-59.95085995085995
Southeast Queens,2021,0,564,246.01226993865032
Southeast Queens,2021,1,472,-16.312056737588655
Southeast Queens,2021,2,547,15.889830508474576
Southeast Queens,2021,3,563,2.9250457038391224
Southeast Queens,2022,0,1203,113.67673179396091
Southeast Queens,2022,1,1072,-10.889443059019118
Southeast Queens,2022,2,595,-44.49626865671642
Southeast Queens,2022,3,289,-51.42857142857142
Southeast Queens,2023,0,881,204.84429065743944
Southeast Queens,2023,1,1006,14.188422247446084
Southwest Queens,2006,0,1656,
Southwest Queens,2006,1,1813,9.480676328502415
Southwest Queens,2006,2,2000,10.314396028681742
Southwest Queens,2006,3,1859,-7.049999999999999
Southwest Queens,2007,0,2259,21.51694459386767
Southwest Queens,2007,1,2132,-5.621956617972555
Southwest Queens,2007,2,2015,-5.487804878048781
Southwest Queens,2007,3,1953,-3.076923076923077
Southwest Queens,2008,0,2095,7.2708653353814645
Southwest Queens,2008,1,2103,0.3818615751789976
Southwest Queens,2008,2,2056,-2.234902520209225
Southwest Queens,2008,3,1796,-12.645914396887159
Southwest Queens,2009,0,2078,15.701559020044542
Southwest Queens,2009,1,2233,7.459095283926853
Southwest Queens,2009,2,1849,-17.196596506941333
Southwest Queens,2009,3,1791,-3.1368307193077336
Southwest Queens,2010,0,2035,13.623673925181462
Southwest Queens,2010,1,2091,2.751842751842752
Southwest Queens,2010,2,2158,3.204208512673362
Southwest Queens,2010,3,1842,-14.64318813716404
Southwest Queens,2011,0,2055,11.563517915309445
Southwest Queens,2011,1,1925,-6.326034063260341
Southwest Queens,2011,2,1894,-1.6103896103896103
Southwest Queens,2011,3,1728,-8.764519535374868
Southwest Queens,2012,0,2102,21.64351851851852
Southwest Queens,2012,1,2030,-3.425309229305423
Southwest Queens,2012,2,2088,2.857142857142857
Southwest Queens,2012,3,1722,-17.52873563218391
Southwest Queens,2013,0,2133,23.86759581881533
Southwest Queens,2013,1,2290,7.36052508204407
Southwest Queens,2013,2,2192,-4.279475982532751
Southwest Queens,2013,3,2135,-2.6003649635036497
Southwest Queens,2014,0,2063,-3.3723653395784545
Southwest Queens,2014,1,2013,-2.423654871546292
Southwest Queens,2014,2,1853,-7.948335817188276
Southwest Queens,2014,3,1718,-7.285483000539665
Southwest Queens,2015,0,1682,-2.0954598370197903
Southwest Queens,2015,1,1848,9.869203329369798
Southwest Queens,2015,2,1886,2.0562770562770565
Southwest Queens,2015,3,1801,-4.506892895015906
Southwest Queens,2016,0,1979,9.883398112159911
Southwest Queens,2016,1,1931,-2.4254674077817078
Southwest Queens,2016,2,1853,-4.0393578456758155
Southwest Queens,2016,3,1848,-0.26983270372369134
Southwest Queens,2017,0,1892,2.380952380952381
Southwest Queens,2017,1,1763,-6.8181818181818175
Southwest Queens,2017,2,1658,-5.955757231990924
Southwest Queens,2017,3,1756,5.910735826296743
Southwest Queens,2018,0,1607,-8.485193621867882
Southwest Queens,2018,1,1353,-15.805849408836343
Southwest Queens,2018,2,1520,12.342941611234295
Southwest Queens,2018,3,1224,-19.473684210526315
Southwest Queens,2019,0,1404,14.705882352941178
Southwest Queens,2019,1,1307,-6.908831908831909
Southwest Queens,2019,2,1379,5.508798775822494
Southwest Queens,2019,3,1147,-16.823785351704135
Southwest Queens,2020,0,1234,7.585004359197908
Southwest Queens,2020,1,777,-37.03403565640194
Southwest Queens,2020,2,676,-12.998712998713
Southwest Queens,2020,3,820,21.301775147928996
Southwest Queens,2021,0,1074,30.975609756097562
Southwest Queens,2021,1,963,-10.335195530726256
Southwest Queens,2021,2,1117,15.991692627206646
Southwest Queens,2021,3,1024,-8.325872873769026
Southwest Queens,2022,0,642,-37.3046875
Southwest Queens,2022,1,918,42.99065420560748
Southwest Queens,2022,2,1247,35.83877995642701
Southwest Queens,2022,3,1392,11.627906976744185
Southwest Queens,2023,0,1427,2.514367816091954
Southwest Queens,2023,1,1548,8.479327259985984
Stapleton - St. George,2006,0,1239,
Stapleton - St. George,2006,1,1490,20.25827280064568
Stapleton - St. George,2006,2,1454,-2.4161073825503356
Stapleton - St. George,2006,3,1210,-16.781292984869324
Stapleton - St. George,2007,0,1471,21.5702479338843
Stapleton - St. George,2007,1,1352,-8.089734874235214
Stapleton - St. George,2007,2,1433,5.991124260355029
Stapleton - St. George,2007,3,1304,-9.002093510118632
Stapleton - St. George,2008,0,1528,17.177914110429448
Stapleton - St. George,2008,1,1669,9.227748691099476
Stapleton - St. George,2008,2,1664,-0.2995805871779509
Stapleton - St. George,2008,3,1561,-6.189903846153847
Stapleton - St. George,2009,0,1676,7.367072389493915
Stapleton - St. George,2009,1,1571,-6.264916467780429
Stapleton - St. George,2009,2,1359,-13.49458943348186
Stapleton - St. George,2009,3,1299,-4.415011037527594
Stapleton - St. George,2010,0,1477,13.702848344880678
Stapleton - St. George,2010,1,1700,15.098171970209883
Stapleton - St. George,2010,2,1412,-16.941176470588236
Stapleton - St. George,2010,3,1398,-0.9915014164305949
Stapleton - St. George,2011,0,1480,5.865522174535051
Stapleton - St. George,2011,1,1512,2.1621621621621623
Stapleton - St. George,2011,2,1369,-9.457671957671957
Stapleton - St. George,2011,3,1330,-2.8487947406866323
Stapleton - St. George,2012,0,1577,18.571428571428573
Stapleton - St. George,2012,1,1401,-11.160431198478122
Stapleton - St. George,2012,2,1414,0.9279086366880799
Stapleton - St. George,2012,3,1009,-28.64214992927864
Stapleton - St. George,2013,0,1259,24.777006937561943
Stapleton - St. George,2013,1,1330,5.639396346306593
Stapleton - St. George,2013,2,1251,-5.939849624060151
Stapleton - St. George,2013,3,1136,-9.192645883293366
Stapleton - St. George,2014,0,1294,13.908450704225354
Stapleton - St. George,2014,1,1220,-5.7187017001545595
Stapleton - St. George,2014,2,1060,-13.114754098360656
Stapleton - St. George,2014,3,955,-9.90566037735849
Stapleton - St. George,2015,0,868,-9.109947643979059
Stapleton - St. George,2015,1,1049,20.852534562211982
Stapleton - St. George,2015,2,1082,3.145853193517636
Stapleton - St. George,2015,3,954,-11.829944547134936
Stapleton - St. George,2016,0,1201,25.89098532494759
Stapleton - St. George,2016,1,1236,2.9142381348875936
Stapleton - St. George,2016,2,1337,8.171521035598705
Stapleton - St. George,2016,3,1197,-10.471204188481675
Stapleton - St. George,2017,0,1181,-1.3366750208855471
Stapleton - St. George,2017,1,1261,6.7739204064352245
Stapleton - St. George,2017,2,1116,-11.498810467882633
Stapleton - St. George,2017,3,1110,-0.5376344086021506
Stapleton - St. George,2018,0,1184,6.666666666666667
Stapleton - St. George,2018,1,1079,-8.868243243243242
Stapleton - St. George,2018,2,1224,13.438368860055608
Stapleton - St. George,2018,3,1046,-14.54248366013072
Stapleton - St. George,2019,0,1087,3.9196940726577436
Stapleton - St. George,2019,1,1011,-6.991720331186753
Stapleton - St. George,2019,2,960,-5.044510385756676
Stapleton - St. George,2019,3,787,-18.020833333333332
Stapleton - St. George,2020,0,758,-3.6848792884371027
Stapleton - St. George,2020,1,487,-35.75197889182058
Stapleton - St. George,2020,2,442,-9.240246406570842
Stapleton - St. George,2020,3,149,-66.289592760181
Stapleton - St. George,2021,0,726,387.248322147651
Stapleton - St. George,2021,1,621,-14.46280991735537
Stapleton - St. George,2021,2,793,27.697262479871178
Stapleton - St. George,2021,3,717,-9.583858764186633
Stapleton - St. George,2022,0,1511,110.7391910739191
Stapleton - St. George,2022,1,1393,-7.809397749834547
Stapleton - St. George,2022,2,843,-39.48312993539124
Stapleton - St. George,2022,3,482,-42.823250296559905
Stapleton - St. George,2023,0,1089,125.93360995850622
Stapleton - St. George,2023,1,1279,17.447199265381084
Sunset Park,2006,0,1289,
Sunset Park,2006,1,1154,-10.473235065942593
Sunset Park,2006,2,1366,18.370883882149048
Sunset Park,2006,3,1080,-20.937042459736457
Sunset Park,2007,0,1363,26.203703703703702
Sunset Park,2007,1,1203,-11.73881144534116
Sunset Park,2007,2,1190,-1.0806317539484622
Sunset Park,2007,3,1098,-7.73109243697479
Sunset Park,2008,0,1263,15.027322404371585
Sunset Park,2008,1,1157,-8.392715756136184
Sunset Park,2008,2,1038,-10.285220397579948
Sunset Park,2008,3,1047,0.8670520231213872
Sunset Park,2009,0,1152,10.028653295128938
Sunset Park,2009,1,1099,-4.600694444444445
Sunset Park,2009,2,958,-12.829845313921748
Sunset Park,2009,3,1032,7.724425887265135
Sunset Park,2010,0,1211,17.344961240310077
Sunset Park,2010,1,1093,-9.744013212221304
Sunset Park,2010,2,1147,4.94053064958829
Sunset Park,2010,3,1122,-2.1795989537925022
Sunset Park,2011,0,1170,4.27807486631016
Sunset Park,2011,1,1084,-7.350427350427351
Sunset Park,2011,2,997,-8.025830258302582
Sunset Park,2011,3,899,-9.829488465396189
Sunset Park,2012,0,1217,35.37263626251391
Sunset Park,2012,1,1164,-4.354971240755957
Sunset Park,2012,2,977,-16.06529209621993
Sunset Park,2012,3,879,-10.030706243602866
Sunset Park,2013,0,1136,29.23777019340159
Sunset Park,2013,1,1122,-1.232394366197183
Sunset Park,2013,2,1009,-10.071301247771835
Sunset Park,2013,3,1078,6.838453914767097
Sunset Park,2014,0,1138,5.565862708719852
Sunset Park,2014,1,1141,0.26362038664323373
Sunset Park,2014,2,1050,-7.975460122699387
Sunset Park,2014,3,1001,-4.666666666666667
Sunset Park,2015,0,972,-2.897102897102897
Sunset Park,2015,1,990,1.8518518518518516
Sunset Park,2015,2,956,-3.4343434343434343
Sunset Park,2015,3,925,-3.2426778242677825
